datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy
2024-03-07 15:16:40.657713;ff:ff:ff:ff:ff:ff;c6:02:f5:09:0b:90;;1;-67;0;3846;2442;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2024-03-07 15:16:40.672239;ff:ff:ff:ff:ff:ff;c6:02:f5:09:0b:90;;1;-66;1;3847;2442;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2024-03-07 15:16:43.087468;ff:ff:ff:ff:ff:ff;dc:fb:48:55:d5:78;Intel Corporate;0;-55;2;4056;2462;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-03-07 15:16:43.104094;ff:ff:ff:ff:ff:ff;dc:fb:48:55:d5:78;Intel Corporate;0;-52;3;4057;2462;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-03-07 15:16:44.523287;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-54;4;343;2442;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-03-07 15:16:44.541950;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-59;5;344;2447;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-03-07 15:16:45.181587;ff:ff:ff:ff:ff:ff;6e:81:51:a6:53:2d;;1;-64;6;2657;2457;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2024-03-07 15:16:45.285871;ff:ff:ff:ff:ff:ff;d2:e1:59:f5:52:8b;;1;-63;7;2554;2462;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2024-03-07 15:16:45.297396;ff:ff:ff:ff:ff:ff;d2:e1:59:f5:52:8b;;1;-63;8;2555;2462;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2024-03-07 15:16:47.011126;ff:ff:ff:ff:ff:ff;58:1c:f8:59:41:5a;Intel Corporate;0;-89;9;342;2417;;SSID_56211587;[0, 1, 50, 45, 127, 255, 255, 221];[5271450];15.0
2024-03-07 15:16:47.253274;ff:ff:ff:ff:ff:ff;32:da:f0:85:fc:de;;1;-89;10;1506;2442;;;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-03-07 15:16:47.263850;ff:ff:ff:ff:ff:ff;32:da:f0:85:fc:de;;1;-86;11;1507;2442;;;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-03-07 15:16:49.816533;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-62;12;3217;2422;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-03-07 15:16:49.836809;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-63;13;3218;2427;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-03-07 15:16:49.999943;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-73;14;3225;2442;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-03-07 15:16:52.592388;ff:ff:ff:ff:ff:ff;14:20:5e:52:73:7e;Apple, Inc.;0;-89;15;2349;2427;;;[0, 1, 50, 3, 45, 127, 221];[6130];15.0
2024-03-07 15:16:52.606918;ff:ff:ff:ff:ff:ff;14:20:5e:52:73:7e;Apple, Inc.;0;-89;16;2350;2427;;;[0, 1, 50, 3, 45, 127, 221];[6130];15.0
2024-03-07 15:16:53.646973;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-55;17;2858;2422;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-03-07 15:16:55.821978;ff:ff:ff:ff:ff:ff;14:ac:60:e8:8b:7b;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-75;18;2802;2417;;;[0, 1, 50, 127, 3, 127, 221];[5271450];15.0
2024-03-07 15:16:55.822883;ff:ff:ff:ff:ff:ff;14:ac:60:e8:8b:7b;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;19;2803;2417;;SSID_56211587;[0, 1, 50, 127, 3, 127, 221];[5271450];15.0
2024-03-07 15:16:55.825774;ff:ff:ff:ff:ff:ff;14:ac:60:e8:8b:7b;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-75;20;2806;2422;;SSID_56211587;[0, 1, 50, 127, 3, 127, 221];[5271450];15.0
2024-03-07 15:16:59.055870;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-63;21;3227;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-03-07 15:16:59.102958;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-63;22;3229;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
