datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy
2023-03-16 11:04:36.807103;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-43;0;19;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:36.818068;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-42;1;20;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:37.049066;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-44;2;25;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:37.887035;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-53;3;137;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:37.893497;ff:ff:ff:ff:ff:ff;62:99:78:c7:b6:12;;1;-88;4;3776;2417;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2023-03-16 11:04:37.898095;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-52;5;138;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:37.901515;ff:ff:ff:ff:ff:ff;62:99:78:c7:b6:12;;1;-90;6;3777;2417;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2023-03-16 11:04:38.338974;ff:ff:ff:ff:ff:ff;dc:fb:48:75:d8:42;Intel Corporate;0;-32;7;140;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:38.792835;ff:ff:ff:ff:ff:ff;7e:c9:2e:94:e1:fc;;1;-92;8;1200;2417;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2023-03-16 11:04:39.815703;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-38;9;37;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:39.829201;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-39;10;38;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:40.046307;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-49;11;157;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:40.059352;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-48;12;158;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:40.743700;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-52;13;181;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:41.026587;ff:ff:ff:ff:ff:ff;5e:36:54:12:73:f7;;1;-69;14;53;2417;;;[0, 1, 50, 221, 3];[20722];15.0
2023-03-16 11:04:41.027290;ff:ff:ff:ff:ff:ff;5e:36:54:12:73:f7;;1;-69;15;54;2417;;;[0, 1, 50, 221, 3];[20722];15.0
2023-03-16 11:04:41.074636;ff:ff:ff:ff:ff:ff;5e:36:54:12:73:f7;;1;-69;16;56;2417;;;[0, 1, 50, 221, 3];[20722];15.0
2023-03-16 11:04:46.870965;ff:ff:ff:ff:ff:ff;da:c8:f1:21:8c:3e;;1;-32;17;3805;2417;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2023-03-16 11:04:46.895038;ff:ff:ff:ff:ff:ff;da:c8:f1:21:8c:3e;;1;-33;18;3806;2417;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2023-03-16 11:04:50.276354;ff:ff:ff:ff:ff:ff;dc:fb:48:55:d5:78;Intel Corporate;0;-55;19;142;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:50.291892;ff:ff:ff:ff:ff:ff;dc:fb:48:55:d5:78;Intel Corporate;0;-54;20;143;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:52.024948;ff:ff:ff:ff:ff:ff;40:b0:76:5b:3a:ea;ASUSTek COMPUTER INC.;0;-93;21;1182;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 191, 255, 221];[5271450];15.0
2023-03-16 11:04:52.199435;ff:ff:ff:ff:ff:ff;40:b0:76:5b:3a:ea;ASUSTek COMPUTER INC.;0;-89;22;1187;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 191, 255, 221];[5271450];15.0
2023-03-16 11:04:54.299567;38:17:c3:d7:57:e0;84:b8:b8:3b:db:8e;Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.;0;-93;23;68;2417;;SSID_56211587;[0, 1, 50, 3, 45, 221];[20722];15.0
2023-03-16 11:04:57.710393;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-38;24;97;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:57.771624;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-39;25;101;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:04:58.237028;ff:ff:ff:ff:ff:ff;9a:48:f7:5a:3d:b9;;1;-90;26;1110;2417;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2023-03-16 11:05:00.922318;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-55;27;151;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:05:00.935441;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-53;28;152;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:05:01.030126;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-59;29;157;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:05:01.669614;ff:ff:ff:ff:ff:ff;fa:2a:00:2e:63:78;;1;-93;30;652;2417;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 255, 221];[20722, 5271450];15.0
2023-03-16 11:05:05.154068;ff:ff:ff:ff:ff:ff;be:e7:a1:fd:57:06;;1;-67;31;376;2417;;;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221, 221];[6130, 36940, 20722, 4120];15.0
2023-03-16 11:05:05.851058;ff:ff:ff:ff:ff:ff;da:a1:19:fa:df:6c;Google, Inc.;1;-91;32;78;2417;;SSID_56211587;[0, 1, 50];[];15.0
2023-03-16 11:05:06.364230;ff:ff:ff:ff:ff:ff;da:a1:19:4b:5d:c0;Google, Inc.;1;-92;33;83;2417;;SSID_56211587;[0, 1, 50];[];15.0
2023-03-16 11:05:06.758788;ff:ff:ff:ff:ff:ff;fe:3e:44:db:cc:bf;;1;-66;34;2860;2417;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2023-03-16 11:05:06.785485;ff:ff:ff:ff:ff:ff;fe:3e:44:db:cc:bf;;1;-69;35;2861;2417;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2023-03-16 11:05:08.291818;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-41;36;60;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:05:08.311997;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-41;37;61;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:05:08.717623;ff:ff:ff:ff:ff:ff;da:a1:19:fc:0d:a1;Google, Inc.;1;-89;38;87;2417;;SSID_56211587;[0, 1, 50];[];15.0
2023-03-16 11:05:08.864741;ff:ff:ff:ff:ff:ff;da:a1:19:fa:da:18;Google, Inc.;1;-91;39;91;2417;;SSID_56211587;[0, 1, 50];[];15.0
2023-03-16 11:05:10.369724;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-59;40;186;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:05:10.383635;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-60;41;187;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2023-03-16 11:05:11.391539;ff:ff:ff:ff:ff:ff;92:22:e8:ef:07:2a;;1;-71;42;2262;2417;;;[0, 1, 50, 3, 45, 127];[];15.0
