datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy;n_devices
2025-03-23 00:23:09.542150;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-67;12;2366;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:23:09.542996;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-67;13;2367;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:24:09.402383;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-84;14;2406;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:24:09.458664;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;15;2408;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:24:09.459470;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;16;2409;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:24:09.514869;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;17;2410;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:24:09.515726;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;18;2411;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:24:48.793771;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-94;19;380;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:25:09.229566;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-72;20;2448;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:25:09.230412;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-71;21;2449;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:25:09.317541;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-70;22;2450;2422;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:25:09.405816;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-67;23;2452;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:25:09.462024;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-71;24;2454;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:25:30.772741;ff:ff:ff:ff:ff:ff;04:d3:b0:e9:d5:96;Intel Corporate;0;-95;25;300;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:30:09.990624;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;26;2668;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:30:09.991462;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;27;2669;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:30:49.051643;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-94;28;515;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:31:09.874607;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;29;2712;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:31:09.878797;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;30;2713;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:31:09.965985;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;31;2714;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:31:09.966894;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;32;2715;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:31:49.047526;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-93;33;538;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:32:09.819244;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;34;2757;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:32:09.903101;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;35;2758;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:32:09.906995;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;36;2759;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:33:09.687508;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;37;2800;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:33:09.688368;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;38;2801;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:34:09.549314;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;39;2840;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:34:09.550157;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;40;2841;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:34:48.842600;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-95;41;608;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:35:09.401218;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-85;42;2880;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:35:09.402064;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-83;43;2881;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:35:09.457467;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;44;2882;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:35:09.458324;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;45;2883;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:35:09.545610;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;46;2884;2442;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:35:09.546423;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;47;2885;2442;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:36:09.231270;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-87;48;2920;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:36:09.232133;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-87;49;2921;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:37:30.815174;ff:ff:ff:ff:ff:ff;04:d3:b0:e9:d5:96;Intel Corporate;0;-92;50;601;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:40:48.899743;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-94;51;742;2442;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:40:49.042273;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-92;52;750;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:41:49.063552;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-94;53;774;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:43:09.786406;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-85;54;3250;2452;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:43:09.787243;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-86;55;3251;2452;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:43:09.842450;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;56;3252;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:43:09.846584;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;57;3253;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:43:09.930673;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;58;3254;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:43:09.931566;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;59;3255;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:44:09.575605;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;60;3288;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:44:09.579789;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-76;61;3289;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:44:48.813605;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-92;62;842;2452;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:44:48.829616;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-92;63;843;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:45:09.493145;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;64;3330;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:45:09.493937;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;65;3331;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:46:09.321133;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-87;66;3374;2422;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:46:09.409181;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-84;67;3376;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:46:09.410039;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-85;68;3377;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:47:09.231751;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-87;69;3416;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:47:09.232594;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-89;70;3417;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:47:30.804778;ff:ff:ff:ff:ff:ff;04:d3:b0:e9:d5:96;Intel Corporate;0;-94;71;852;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:47:30.821904;ff:ff:ff:ff:ff:ff;04:d3:b0:e9:d5:96;Intel Corporate;0;-93;72;853;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:47:49.063415;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-92;73;912;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:48:09.669444;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-76;74;3470;2442;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:48:09.670308;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;75;3471;2442;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:48:09.757522;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;76;3472;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:48:09.758397;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;77;3473;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:48:09.813624;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-85;78;3474;2452;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:48:09.814447;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-86;79;3475;2452;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:48:09.929080;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;80;3478;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:48:09.929955;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;81;3479;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:49:09.688059;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;82;3518;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:49:09.688905;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;83;3519;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:49:09.888479;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;84;3524;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:49:09.889322;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;85;3525;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:49:48.887217;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-93;86;958;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:50:09.486208;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;87;3562;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:50:09.490374;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;88;3563;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:51:09.403283;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-84;89;3608;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:51:09.407447;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-84;90;3609;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:52:09.231767;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-88;91;3650;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:52:09.232618;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-88;92;3651;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:55:49.086843;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-95;93;1094;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:57:49.112241;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-92;94;1138;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 00:58:09.988850;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-82;95;3948;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:59:09.830590;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-82;96;3988;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:59:09.834426;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;97;3989;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:59:09.886832;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;98;3990;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 00:59:09.887735;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;99;3991;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:00:09.701066;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;100;4028;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:00:09.704883;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;101;4029;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:01:09.489090;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;102;4068;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:01:09.489928;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;103;4069;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:02:09.419606;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;104;16;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:02:09.420450;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;105;17;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:02:09.509127;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-75;106;18;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:02:09.509904;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-75;107;19;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:03:09.234761;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-88;108;54;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:03:09.235524;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-88;109;55;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-23 01:03:30.866846;ff:ff:ff:ff:ff:ff;04:d3:b0:e9:d5:96;Intel Corporate;0;-92;110;1247;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 01:06:49.152859;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-93;111;1338;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-23 01:07:49.132339;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-94;112;1361;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
