datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy
2023-02-21 11:01:45.969053;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-87;0;2579;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:45.989114;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-88;1;2580;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:46.999270;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-89;2;2583;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:47.019526;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-88;3;2584;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:48.017015;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-87;4;2587;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:48.185690;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-37;5;140;2417;;;[0, 1, 50, 45, 127, 221];[5271450];17.0
2023-02-21 11:01:49.186673;ff:ff:ff:ff:ff:ff;da:a1:19:1e:d2:a6;Google, Inc.;1;-78;6;2062;2417;;SSID_56211587;[0, 1, 50];[];17.0
2023-02-21 11:01:49.457870;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-88;7;2591;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:49.898691;ff:ff:ff:ff:ff:ff;ce:f7:ec:73:9a:88;;1;-88;8;3701;2417;;;[0, 1, 50, 3, 45, 127, 255];[];17.0
2023-02-21 11:01:49.919466;ff:ff:ff:ff:ff:ff;ce:f7:ec:73:9a:88;;1;-89;9;3702;2417;;;[0, 1, 50, 3, 45, 127, 255];[];17.0
2023-02-21 11:01:50.474887;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-88;10;2595;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:50.495176;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-88;11;2596;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:51.528824;ff:ff:ff:ff:ff:ff;fe:0c:da:ce:4f:23;;1;-92;12;2546;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:51.546824;ff:ff:ff:ff:ff:ff;d6:0e:9b:27:e2:17;;1;-76;13;3309;2417;;;[0, 1, 50, 3, 45, 127, 255];[];17.0
2023-02-21 11:01:51.567937;ff:ff:ff:ff:ff:ff;d6:0e:9b:27:e2:17;;1;-79;14;3310;2417;;;[0, 1, 50, 3, 45, 127, 255];[];17.0
2023-02-21 11:01:51.962403;ff:ff:ff:ff:ff:ff;da:a1:19:97:55:4d;Google, Inc.;1;-69;15;2068;2417;;SSID_56211587;[0, 1, 50];[];17.0
2023-02-21 11:01:51.977415;ff:ff:ff:ff:ff:ff;da:a1:19:97:55:4d;Google, Inc.;1;-71;16;2069;2417;;SSID_56211587;[0, 1, 50];[];17.0
2023-02-21 11:01:52.115074;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-88;17;2599;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:52.135285;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-87;18;2600;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];17.0
2023-02-21 11:01:52.335473;ff:ff:ff:ff:ff:ff;da:a1:19:e0:04:1a;Google, Inc.;1;-65;19;2072;2417;;SSID_56211587;[0, 1, 50];[];17.0
