datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy;n_devices
2025-03-22 00:28:37.181685;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-85;28;3688;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:28:37.185866;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-85;29;3689;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:29:27.784641;ff:ff:ff:ff:ff:ff;04:d3:b0:e9:d5:96;Intel Corporate;0;-95;30;1813;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:29:37.088964;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-87;31;3734;2422;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:30:37.002675;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-87;32;3778;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:30:37.003530;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-89;33;3779;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:35:37.741742;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;34;4020;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:36:37.646350;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;35;4062;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:36:37.650207;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;36;4063;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:36:37.734456;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;37;4064;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:36:37.735289;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;38;4065;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:36:45.362935;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-92;39;3481;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:36:45.389188;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-93;40;3482;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:37:37.472736;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;41;8;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:37:37.476898;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;42;9;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:37:37.560778;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-85;43;10;2452;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:37:37.564960;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-86;44;11;2452;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:38:37.379386;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-76;45;50;2442;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:38:37.380273;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;46;51;2442;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:38:37.467684;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;47;52;2447;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:38:45.363732;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-94;48;3526;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:39:37.181447;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-85;49;90;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:39:37.182299;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-84;50;91;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:39:37.237792;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;51;92;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:39:37.238602;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;52;93;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:40:37.019335;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-87;53;132;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:40:37.020114;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-88;54;133;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:40:37.090033;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-88;55;134;2422;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:40:37.090916;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-88;56;135;2422;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:41:37.002174;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-89;57;176;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:41:37.003019;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-87;58;177;2417;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:46:45.395410;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-94;59;3711;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:47:28.055042;ff:ff:ff:ff:ff:ff;04:d3:b0:e9:d5:96;Intel Corporate;0;-93;60;2254;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:49:28.194493;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-75;61;1153;2432;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:49:28.236516;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-78;62;1155;2437;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:49:28.278772;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-81;63;1157;2442;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:49:28.324125;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-79;64;1159;2447;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:49:28.347634;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-81;65;1160;2447;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:49:28.366440;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-81;66;1161;2452;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:49:28.408492;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-80;67;1163;2457;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:49:28.428757;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-81;68;1164;2457;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:49:28.450624;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-84;69;1165;2462;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:49:28.470431;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-84;70;1166;2462;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:50:45.407590;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-93;71;3807;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:51:29.196984;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-74;72;1194;2432;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:29.239050;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-78;73;1196;2437;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:29.289951;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-81;74;1198;2442;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:29.345839;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-80;75;1201;2447;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:29.366642;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-81;76;1202;2452;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:29.386941;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-82;77;1203;2452;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:29.408743;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-82;78;1204;2457;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:29.428985;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-80;79;1205;2457;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:29.450802;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-84;80;1206;2462;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:29.470627;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-84;81;1207;2462;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:51:45.420738;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-93;82;3832;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:52:37.670904;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;83;676;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:52:37.675069;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;84;677;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:52:45.424743;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-93;85;3856;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:53:30.219531;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-76;86;1236;2437;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:53:30.241308;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-77;87;1237;2437;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:53:30.283397;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-80;88;1239;2442;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:53:30.325748;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-81;89;1241;2447;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:53:30.346016;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-79;90;1242;2447;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:53:30.367824;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-79;91;1243;2452;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:53:30.388089;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-80;92;1244;2452;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:53:30.430224;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-83;93;1246;2457;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:53:30.472572;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-85;94;1248;2462;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:53:37.519327;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-86;95;716;2452;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:53:37.607643;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-82;96;718;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:53:37.608525;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-81;97;719;2457;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:53:37.663915;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;98;720;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:53:37.668115;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-80;99;721;2462;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:54:37.321189;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;100;754;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:54:37.322044;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;101;755;2437;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:54:37.380724;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;102;756;2442;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:54:37.381538;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-77;103;757;2442;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:54:45.178947;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-90;104;3901;2452;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-03-22 00:55:31.238452;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-76;105;1276;2437;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:55:31.451431;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-81;106;1286;2457;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:55:31.493571;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-84;107;1288;2462;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:55:31.514341;ff:ff:ff:ff:ff:ff;dc:a6:32:5d:dc:71;Raspberry Pi Trading Ltd;0;-85;108;1289;2462;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0;nan
2025-03-22 00:55:37.173065;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-85;109;796;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:55:37.173904;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-83;110;797;2427;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:55:37.229108;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-78;111;798;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
2025-03-22 00:55:37.229931;ff:ff:ff:ff:ff:ff;2c:98:11:a3:38:33;CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.;0;-79;112;799;2432;;;[0, 1, 50, 3, 127, 221];[5271450];0.0;nan
