datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy;n_devices
2025-02-27 12:52:47.185092;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-52;40;202;2442;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:47.207234;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-52;41;203;2442;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:47.331395;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-53;42;210;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:47.346980;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-52;43;211;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:47.669337;ff:ff:ff:ff:ff:ff;04:d3:b0:e9:d5:96;Intel Corporate;0;-92;44;82;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:48.077039;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-39;45;214;2422;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:51.038434;ff:ff:ff:ff:ff:ff;00:13:ef:ca:d5:d2;Kingjon Digital Technology Co.,Ltd;0;-73;46;1334;2442;;;[0, 1, 50, 45, 70, 127];[];0.0;nan
2025-02-27 12:52:51.047000;ff:ff:ff:ff:ff:ff;00:13:ef:ca:d5:d2;Kingjon Digital Technology Co.,Ltd;0;-65;47;1335;2442;;;[0, 1, 50, 45, 70, 127];[];0.0;nan
2025-02-27 12:52:51.053061;ff:ff:ff:ff:ff:ff;00:13:ef:ca:d5:d2;Kingjon Digital Technology Co.,Ltd;0;-73;48;1336;2442;;;[0, 1, 50, 45, 70, 127];[];0.0;nan
2025-02-27 12:52:51.054015;ff:ff:ff:ff:ff:ff;00:13:ef:ca:d5:d2;Kingjon Digital Technology Co.,Ltd;0;-73;49;1337;2442;;;[0, 1, 50, 45, 70, 127];[];0.0;nan
2025-02-27 12:52:56.797007;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-47;50;191;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:57.288992;ff:ff:ff:ff:ff:ff;8e:9a:cb:8e:3f:28;;1;-93;51;2383;2462;;;[0, 1, 50, 3, 45, 127, 255];[];0.0;nan
2025-02-27 12:52:57.406163;ff:ff:ff:ff:ff:ff;e2:90:79:09:63:41;;1;-84;52;3343;2417;;;[0, 1, 50, 3, 45, 127, 255, 221, 221];[5271450, 20722];0.0;nan
2025-02-27 12:52:57.420754;ff:ff:ff:ff:ff:ff;e2:90:79:09:63:41;;1;-84;53;3344;2417;;;[0, 1, 50, 3, 45, 127, 255, 221, 221];[5271450, 20722];0.0;nan
2025-02-27 12:52:58.175147;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-41;54;209;2442;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:58.186301;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-42;55;210;2442;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:58.319093;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-40;56;217;2452;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:58.330488;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-41;57;218;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:58.347093;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-40;58;219;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:58.557145;ff:ff:ff:ff:ff:ff;d6:9a:8f:86:55:d1;;1;-36;59;204;2422;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:52:58.575221;ff:ff:ff:ff:ff:ff;d6:9a:8f:86:55:d1;;1;-35;60;205;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:03.046865;ff:ff:ff:ff:ff:ff;52:b8:e1:16:f0:a9;;1;-81;61;2101;2432;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[6130, 36940, 20722, 4120];0.0;nan
2025-02-27 12:53:03.067323;ff:ff:ff:ff:ff:ff;52:b8:e1:16:f0:a9;;1;-82;62;393;2432;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[6130, 36940, 20722, 4120];0.0;nan
2025-02-27 12:53:09.481418;ff:ff:ff:ff:ff:ff;56:1f:e5:48:d4:f8;;1;-85;63;3422;2417;;;[0, 1, 50, 221, 3];[20722];0.0;nan
2025-02-27 12:53:09.481660;ff:ff:ff:ff:ff:ff;56:1f:e5:48:d4:f8;;1;-86;64;3423;2417;;;[0, 1, 50, 221, 3];[20722];0.0;nan
2025-02-27 12:53:09.918349;ff:ff:ff:ff:ff:ff;56:1f:e5:48:d4:f8;;1;-78;65;3452;2457;;;[0, 1, 50, 221, 3];[20722];0.0;nan
2025-02-27 12:53:09.918629;ff:ff:ff:ff:ff:ff;56:1f:e5:48:d4:f8;;1;-78;66;3453;2457;;;[0, 1, 50, 221, 3];[20722];0.0;nan
2025-02-27 12:53:09.946772;ff:ff:ff:ff:ff:ff;56:1f:e5:48:d4:f8;;1;-81;67;3456;2462;;;[0, 1, 50, 221, 3];[20722];0.0;nan
2025-02-27 12:53:09.947026;ff:ff:ff:ff:ff:ff;56:1f:e5:48:d4:f8;;1;-81;68;3457;2462;;;[0, 1, 50, 221, 3];[20722];0.0;nan
2025-02-27 12:53:14.456753;ff:ff:ff:ff:ff:ff;a6:ab:9e:1b:75:b3;;1;-84;69;3652;2417;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[6130, 36940, 20722, 4120];0.0;nan
2025-02-27 12:53:18.012919;ff:ff:ff:ff:ff:ff;96:b6:c9:f4:63:53;;1;-84;70;2834;2442;;;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:53:18.088761;ff:ff:ff:ff:ff:ff;7a:53:5c:a4:78:19;;1;-81;71;1843;2452;;;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:53:32.549979;ff:ff:ff:ff:ff:ff;04:ea:56:39:c1:7a;Intel Corporate;0;-91;72;1685;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:36.625135;ff:ff:ff:ff:ff:ff;26:bb:ed:1c:c2:fa;;1;-88;73;125;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:53:36.893509;ff:ff:ff:ff:ff:ff;26:bb:ed:1c:c2:fa;;1;-95;74;131;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:53:36.984103;ff:ff:ff:ff:ff:ff;26:bb:ed:1c:c2:fa;;1;-93;75;133;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:53:37.658765;ff:ff:ff:ff:ff:ff;e2:90:79:09:63:41;;1;-89;76;3444;2427;;;[0, 1, 50, 3, 45, 127, 255, 221, 221];[5271450, 20722];0.0;nan
2025-02-27 12:53:39.755465;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-56;77;194;2417;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:39.770828;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-56;78;195;2417;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:39.914868;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-57;79;201;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:39.931235;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-56;80;202;2437;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:39.946803;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-53;81;203;2437;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:44.277653;ff:ff:ff:ff:ff:ff;82:98:57:43:03:d3;;1;-88;82;957;2432;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:53:44.323089;ff:ff:ff:ff:ff:ff;aa:eb:53:bb:73:50;;1;-89;83;3934;2437;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:53:44.328591;ff:ff:ff:ff:ff:ff;aa:eb:53:bb:73:50;;1;-95;84;3935;2437;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:53:45.262739;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-51;85;193;2417;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:45.351638;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-49;86;197;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:45.367861;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-47;87;198;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:45.384269;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-48;88;199;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:45.402812;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-50;89;200;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:45.988206;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-56;90;254;2437;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:46.147389;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-52;91;262;2452;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:46.157809;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-55;92;263;2452;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:46.173459;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-61;93;264;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:46.577082;ff:ff:ff:ff:ff:ff;56:1f:e5:48:d4:f8;;1;-79;94;3519;2442;;SSID_56211587;[0, 1, 50, 221, 3];[20722];0.0;nan
2025-02-27 12:53:46.886888;ff:ff:ff:ff:ff:ff;56:1f:e5:48:d4:f8;;1;-81;95;3527;2417;;SSID_56211587;[0, 1, 50, 221, 3];[20722];0.0;nan
2025-02-27 12:53:47.350746;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-57;96;231;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:47.369544;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-53;97;232;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:49.894793;ff:ff:ff:ff:ff:ff;e2:ea:db:65:1b:a9;;1;-82;98;2882;2442;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[6130, 36940, 20722, 4120];0.0;nan
2025-02-27 12:53:54.282407;ff:ff:ff:ff:ff:ff;72:d9:34:f9:6e:1e;;1;-92;99;3078;2442;;;[0, 1, 50, 3, 45, 127, 255];[];0.0;nan
2025-02-27 12:53:55.578354;ff:ff:ff:ff:ff:ff;6e:ad:dc:51:ba:98;;1;-82;100;41;2462;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[36940, 20722, 4120, 5271450];0.0;nan
2025-02-27 12:53:56.835189;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-47;101;235;2422;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:58.468830;ff:ff:ff:ff:ff:ff;d6:9a:8f:86:55:d1;;1;-44;102;222;2417;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:58.557627;ff:ff:ff:ff:ff:ff;d6:9a:8f:86:55:d1;;1;-45;103;227;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:58.575722;ff:ff:ff:ff:ff:ff;d6:9a:8f:86:55:d1;;1;-46;104;228;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:53:58.590615;ff:ff:ff:ff:ff:ff;d6:9a:8f:86:55:d1;;1;-48;105;229;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:03.119052;ff:ff:ff:ff:ff:ff;8a:42:5f:13:3b:8b;;1;-93;106;393;2442;;;[0, 1, 50, 3, 45, 127, 255];[];0.0;nan
2025-02-27 12:54:03.405415;ff:ff:ff:ff:ff:ff;dc:fb:48:55:d5:78;Intel Corporate;0;-55;107;233;2417;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:03.423388;ff:ff:ff:ff:ff:ff;dc:fb:48:55:d5:78;Intel Corporate;0;-57;108;234;2422;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:04.730420;ff:ff:ff:ff:ff:ff;1e:1b:7b:d0:00:79;;1;-85;109;1900;2442;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[6130, 36940, 20722, 4120];0.0;nan
2025-02-27 12:54:06.905388;ff:ff:ff:ff:ff:ff;76:d1:03:d1:7b:de;;1;-93;110;1099;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:54:17.806740;ff:ff:ff:ff:ff:ff;e2:90:79:09:63:41;;1;-93;111;3540;2427;;;[0, 1, 50, 3, 45, 127, 255, 221, 221];[5271450, 20722];0.0;nan
2025-02-27 12:54:21.546397;ff:ff:ff:ff:ff:ff;e2:90:79:09:63:41;;1;-86;112;3584;2417;;;[0, 1, 50, 3, 45, 127, 255, 221, 221];[5271450, 20722];0.0;nan
2025-02-27 12:54:29.239775;ff:ff:ff:ff:ff:ff;02:87:d0:24:c0:3e;;1;-90;113;306;2417;;;[0, 1, 50, 3, 45, 127, 255];[];0.0;nan
2025-02-27 12:54:29.261621;ff:ff:ff:ff:ff:ff;02:87:d0:24:c0:3e;;1;-89;114;307;2417;;;[0, 1, 50, 3, 45, 127, 255];[];0.0;nan
2025-02-27 12:54:32.566581;ff:ff:ff:ff:ff:ff;ae:ad:d7:e7:70:6f;;1;-93;115;1660;2417;;;[0, 1, 50, 3, 45, 127, 255];[];0.0;nan
2025-02-27 12:54:39.953099;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-55;116;217;2442;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:39.964137;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-56;117;218;2442;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:40.093159;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-53;118;225;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:40.108710;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-51;119;226;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:40.127441;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-53;120;227;2462;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:42.531511;ff:ff:ff:ff:ff:ff;76:d1:03:d1:7b:de;;1;-91;121;1122;2427;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:54:42.580218;ff:ff:ff:ff:ff:ff;76:d1:03:d1:7b:de;;1;-90;122;1124;2432;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];0.0;nan
2025-02-27 12:54:45.834515;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-55;123;281;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:45.853561;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-54;124;282;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:45.886150;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-59;125;284;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:45.972733;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-42;126;259;2442;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:46.093522;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-42;127;265;2452;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:46.112371;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-39;128;266;2452;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:46.125467;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-39;129;267;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
2025-02-27 12:54:47.070980;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-51;130;247;2437;;;[0, 1, 50, 45, 127, 221];[5271450];0.0;nan
