datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;truth
2024-02-15 15:02:58.505480;ff:ff:ff:ff:ff:ff;5a:6d:ec:89:87:5e;;1;-79;15;2867;2432;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[36940, 20722, 4120, 5271450];nan
2024-02-15 15:02:58.545748;ff:ff:ff:ff:ff:ff;5a:6d:ec:89:87:5e;;1;-80;16;2869;2432;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[36940, 20722, 4120, 5271450];nan
2024-02-15 15:02:58.571301;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-79;17;292;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];nan
2024-02-15 15:02:58.814184;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-74;18;303;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];nan
2024-02-15 15:02:58.840414;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-73;19;304;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];nan
2024-02-15 15:02:58.879214;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-74;20;306;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];nan
2024-02-15 15:02:58.903990;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-68;21;307;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];nan
2024-02-15 15:02:58.924588;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-68;22;308;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];nan
2024-02-15 15:02:59.059216;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-76;23;314;2432;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];nan
2024-02-15 15:02:59.292413;ff:ff:ff:ff:ff:ff;e6:16:cc:0c:56:03;;1;-50;24;1831;2452;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 221];[20722, 5271450];nan
2024-02-15 15:02:59.324916;ff:ff:ff:ff:ff:ff;e6:16:cc:0c:56:03;;1;-51;25;1832;2457;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 221];[20722, 5271450];nan
2024-02-15 15:02:59.345825;ff:ff:ff:ff:ff:ff;e6:16:cc:0c:56:03;;1;-53;26;1833;2457;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 221];[20722, 5271450];nan
2024-02-15 15:02:59.357685;ff:ff:ff:ff:ff:ff;e6:16:cc:0c:56:03;;1;-54;27;1834;2462;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 221];[20722, 5271450];nan
2024-02-15 15:02:59.409089;ff:ff:ff:ff:ff:ff;e6:16:cc:0c:56:03;;1;-63;28;1836;2462;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 221];[20722, 5271450];nan
2024-02-15 15:02:59.582854;ff:ff:ff:ff:ff:ff;40:ec:99:f9:34:a6;Intel Corporate;0;-57;29;31;2427;;;[0, 1, 50, 45, 127, 221];[5271450];nan
2024-02-15 15:02:59.605846;ff:ff:ff:ff:ff:ff;40:ec:99:f9:34:a6;Intel Corporate;0;-52;30;32;2432;;;[0, 1, 50, 45, 127, 221];[5271450];nan
2024-02-15 15:02:59.626326;ff:ff:ff:ff:ff:ff;40:ec:99:f9:34:a6;Intel Corporate;0;-50;31;33;2432;;;[0, 1, 50, 45, 127, 221];[5271450];nan
2024-02-15 15:03:02.257721;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-40;32;8;2422;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:02.281742;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-42;33;9;2422;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:02.453502;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-35;34;16;2442;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:02.742426;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-40;35;25;2462;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:03.121018;ff:ff:ff:ff:ff:ff;68:ec:c5:24:03:44;Intel Corporate;0;-83;36;693;2452;;;[0, 1, 50, 45];[];15.0
2024-02-15 15:03:04.460880;ff:ff:ff:ff:ff:ff;dc:fb:48:e3:ab:78;Intel Corporate;0;-60;37;3052;2422;;SSID_04762478;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:07.756001;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-44;38;33;2422;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:08.057373;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-39;39;42;2452;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:08.077819;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-36;40;43;2452;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:08.115149;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-74;41;1825;2457;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:08.185852;ff:ff:ff:ff:ff:ff;40:ec:99:f9:34:a6;Intel Corporate;0;-61;42;54;2462;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:08.207287;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-72;43;1829;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:08.228391;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-73;44;1830;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:08.311446;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-66;45;1833;2422;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:08.331723;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-65;46;1834;2422;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:08.903145;ff:ff:ff:ff:ff:ff;5e:11:6f:ff:b6:50;;1;-91;47;2735;2427;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[36940, 20722, 4120, 5271450];15.0
2024-02-15 15:03:08.958538;ff:ff:ff:ff:ff:ff;5e:11:6f:ff:b6:50;;1;-88;48;2737;2432;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[36940, 20722, 4120, 5271450];15.0
2024-02-15 15:03:08.998776;ff:ff:ff:ff:ff:ff;5e:11:6f:ff:b6:50;;1;-83;49;2739;2432;;;[0, 1, 50, 3, 45, 127, 255, 255, 221, 221, 221, 221];[36940, 20722, 4120, 5271450];15.0
2024-02-15 15:03:09.723053;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-73;50;319;2452;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:09.936630;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-70;51;328;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:09.953816;ff:ff:ff:ff:ff:ff;ea:67:f3:56:45:fb;;1;-67;52;329;2422;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:12.790506;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-87;53;260;2427;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];15.0
2024-02-15 15:03:13.332971;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-56;54;8;2427;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:13.353454;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-54;55;9;2432;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:18.197685;ff:ff:ff:ff:ff:ff;dc:fb:48:00:51:90;Intel Corporate;0;-46;56;642;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:18.287204;ff:ff:ff:ff:ff:ff;dc:fb:48:00:51:90;Intel Corporate;0;-49;57;646;2427;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:18.339147;ff:ff:ff:ff:ff:ff;dc:fb:48:00:51:90;Intel Corporate;0;-46;58;648;2432;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:18.354680;ff:ff:ff:ff:ff:ff;dc:fb:48:00:51:90;Intel Corporate;0;-48;59;649;2437;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:18.715950;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-55;60;25;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:18.748187;ff:ff:ff:ff:ff:ff;1e:a0:76:4b:c2:e7;;1;-57;61;1243;2417;;;[0, 1, 50, 221, 3];[20722];15.0
2024-02-15 15:03:18.770250;ff:ff:ff:ff:ff:ff;1e:a0:76:4b:c2:e7;;1;-55;62;1244;2422;;;[0, 1, 50, 221, 3];[20722];15.0
2024-02-15 15:03:18.806733;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-92;63;261;2427;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];15.0
2024-02-15 15:03:19.828173;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-52;64;8;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:19.849369;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-47;65;9;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:19.865777;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-53;66;10;2422;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:19.870275;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-49;67;11;2422;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:20.184095;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-46;68;20;2452;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:20.238915;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-50;69;21;2457;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:20.249656;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-53;70;22;2457;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:20.528289;ff:ff:ff:ff:ff:ff;1a:5f:2e:1f:da:c0;;1;-60;71;4029;2432;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:20.538540;ff:ff:ff:ff:ff:ff;1a:5f:2e:1f:da:c0;;1;-63;72;4030;2432;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:20.576006;ff:ff:ff:ff:ff:ff;1a:5f:2e:1f:da:c0;;1;-62;73;4033;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:20.586003;ff:ff:ff:ff:ff:ff;1a:5f:2e:1f:da:c0;;1;-63;74;4034;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:22.077159;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-39;75;2616;2422;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:22.106600;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-40;76;2617;2427;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:22.279519;ff:ff:ff:ff:ff:ff;1e:35:12:2a:88:dd;;1;-72;77;906;2442;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2024-02-15 15:03:22.307456;ff:ff:ff:ff:ff:ff;1e:35:12:2a:88:dd;;1;-74;78;342;2447;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2024-02-15 15:03:22.422986;ff:ff:ff:ff:ff:ff;02:b0:d0:b4:4e:97;;1;-72;79;518;2457;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:22.661245;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-64;80;1853;2427;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:22.681415;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-64;81;1854;2427;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:22.769412;ff:ff:ff:ff:ff:ff;02:b0:d0:b4:4e:97;;1;-67;82;541;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:22.779718;ff:ff:ff:ff:ff:ff;02:b0:d0:b4:4e:97;;1;-66;83;542;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:22.794969;ff:ff:ff:ff:ff:ff;02:b0:d0:b4:4e:97;;1;-69;84;543;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:22.938267;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-72;85;1865;2452;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:22.958559;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-74;86;1866;2457;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:22.983411;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-70;87;1867;2457;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:23.124987;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-61;88;1873;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:23.145286;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-61;89;1874;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:25.307816;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-45;90;3;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:25.365026;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-52;91;34;2422;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:25.507015;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-44;92;9;2437;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:25.804900;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-49;93;21;2462;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:26.159610;ff:ff:ff:ff:ff:ff;bc:a8:a6:70:3a:65;Intel Corporate;0;-78;94;2734;2447;;SSID_04762478;[0, 1, 50, 45];[];15.0
2024-02-15 15:03:26.163891;ff:ff:ff:ff:ff:ff;bc:a8:a6:70:3a:65;Intel Corporate;0;-79;95;2735;2447;;;[0, 1, 50, 45];[];15.0
2024-02-15 15:03:26.266623;ff:ff:ff:ff:ff:ff;d8:f2:ca:8b:e3:51;Intel Corporate;0;-64;96;2993;2457;;SSID_56211587;[0, 1, 50, 45];[];15.0
2024-02-15 15:03:26.275865;ff:ff:ff:ff:ff:ff;d8:f2:ca:8b:e3:51;Intel Corporate;0;-60;97;2994;2457;;SSID_56211587;[0, 1, 50, 45];[];15.0
2024-02-15 15:03:27.173426;ff:ff:ff:ff:ff:ff;02:b0:d0:b4:4e:97;;1;-70;98;553;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:27.540316;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-55;99;39;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:27.878501;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-53;100;49;2452;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:27.905974;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-53;101;50;2457;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:27.928021;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-53;102;51;2457;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:30.339164;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-93;103;259;2422;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];15.0
2024-02-15 15:03:30.807002;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-44;104;26;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:30.990622;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-49;105;32;2432;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:31.011108;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-46;106;33;2437;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:31.031749;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-44;107;34;2437;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:31.056168;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-45;108;35;2442;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:31.089799;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-40;109;76;2442;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:31.222485;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-40;110;84;2457;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:31.236535;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-39;111;85;2457;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:31.253786;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-39;112;86;2462;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:32.459598;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-51;113;2;2417;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:32.464627;ff:ff:ff:ff:ff:ff;a2:16:b2:03:4f:2c;;1;-56;114;646;2417;;;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:32.796828;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-56;115;11;2447;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:32.818919;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-56;116;12;2452;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:34.028630;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-69;117;1881;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:34.052373;ff:ff:ff:ff:ff:ff;1a:56:6b:5b:e0:7c;;1;-70;118;1882;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];15.0
2024-02-15 15:03:34.259701;ff:ff:ff:ff:ff:ff;9e:49:fa:07:ff:72;;1;-82;119;783;2432;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];15.0
2024-02-15 15:03:34.280251;ff:ff:ff:ff:ff:ff;9e:49:fa:07:ff:72;;1;-81;120;784;2432;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];15.0
2024-02-15 15:03:34.320309;ff:ff:ff:ff:ff:ff;9e:49:fa:07:ff:72;;1;-84;121;786;2437;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];15.0
2024-02-15 15:03:34.341428;ff:ff:ff:ff:ff:ff;9e:49:fa:07:ff:72;;1;-86;122;787;2437;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];15.0
2024-02-15 15:03:36.483404;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-89;123;256;2432;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];15.0
2024-02-15 15:03:36.894752;ff:ff:ff:ff:ff:ff;28:16:7f:4e:62:7a;Xiaomi Communications Co Ltd;0;-69;124;1357;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 191, 255, 221];[5271450];15.0
2024-02-15 15:03:37.661877;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-54;125;64;2442;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:37.828029;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-61;126;73;2457;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:37.983289;ff:ff:ff:ff:ff:ff;fa:d7:28:10:7e:84;;1;-69;127;535;2417;;;[0, 1, 50, 3, 45, 127, 255];[];15.0
2024-02-15 15:03:38.045514;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-50;128;26;2422;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
2024-02-15 15:03:38.068497;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-51;129;27;2427;;;[0, 1, 50, 45, 127, 221];[5271450];15.0
