datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy
2023-11-14 00:12:52.403950;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-87;0;259;2427;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:02.740560;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-89;1;256;2417;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:03.920298;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-92;2;259;2422;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:04.528277;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-93;3;263;2432;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:04.923369;ff:ff:ff:ff:ff:ff;68:ec:c5:24:03:44;Intel Corporate;0;-81;4;1988;2462;;;[0, 1, 50, 45];[];0.0
2023-11-14 00:13:21.520844;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-83;5;258;2422;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:22.132860;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-93;6;262;2432;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:26.409091;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-92;7;257;2417;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:27.537070;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-91;8;259;2422;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:33.649276;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-85;9;258;2427;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:34.317194;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-89;10;263;2437;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:39.689396;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-84;11;260;2427;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:13:51.853779;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-92;12;261;2432;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:14:00.323022;ff:ff:ff:ff:ff:ff;dc:a6:32:eb:59:4d;Raspberry Pi Trading Ltd;0;-88;13;1747;2452;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0
2023-11-14 00:14:00.365140;ff:ff:ff:ff:ff:ff;dc:a6:32:eb:59:4d;Raspberry Pi Trading Ltd;0;-88;14;1749;2457;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0
2023-11-14 00:14:00.407185;ff:ff:ff:ff:ff:ff;dc:a6:32:eb:59:4d;Raspberry Pi Trading Ltd;0;-90;15;1751;2462;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0
2023-11-14 00:14:00.430812;ff:ff:ff:ff:ff:ff;dc:a6:32:eb:59:4d;Raspberry Pi Trading Ltd;0;-93;16;1752;2462;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];0.0
2023-11-14 00:14:04.638678;ff:ff:ff:ff:ff:ff;68:ec:c5:24:03:44;Intel Corporate;0;-85;17;2004;2447;;;[0, 1, 50, 45];[];0.0
2023-11-14 00:14:14.274722;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-88;18;256;2417;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:14:21.522656;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-86;19;261;2427;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:14:22.138702;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-91;20;265;2437;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:14:32.979029;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-89;21;258;2422;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:14:34.151475;ff:ff:ff:ff:ff:ff;88:78:73:8d:98:75;Intel Corporate;0;-76;22;2990;2427;;;[0, 1, 50, 45];[];0.0
2023-11-14 00:14:34.330837;ff:ff:ff:ff:ff:ff;88:78:73:8d:98:75;Intel Corporate;0;-83;23;2994;2447;;;[0, 1, 50, 45];[];0.0
2023-11-14 00:14:56.114512;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-86;24;259;2422;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:15:02.186974;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-90;25;260;2427;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
2023-11-14 00:15:08.308099;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-89;26;263;2432;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];0.0
