datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy
2024-02-08 14:56:29.121221;ff:ff:ff:ff:ff:ff;68:ec:c5:24:03:44;Intel Corporate;0;-84;0;4065;2422;;;[0, 1, 50, 45];[];4.0
2024-02-08 14:56:36.124970;ff:ff:ff:ff:ff:ff;d6:f6:fb:a2:c5:ab;;1;-91;1;3085;2452;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];4.0
2024-02-08 14:56:36.208090;ff:ff:ff:ff:ff:ff;d6:f6:fb:a2:c5:ab;;1;-92;2;3089;2457;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];4.0
2024-02-08 14:56:40.718838;ff:ff:ff:ff:ff:ff;36:fa:fd:45:dc:1d;;1;-90;3;1734;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];4.0
2024-02-08 14:56:40.742567;ff:ff:ff:ff:ff:ff;36:fa:fd:45:dc:1d;;1;-89;4;1735;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];4.0
2024-02-08 14:56:42.363610;ff:ff:ff:ff:ff:ff;5a:15:5e:04:e1:96;;1;-82;5;2274;2462;;;[0, 1, 50, 3, 45, 127, 255];[];4.0
2024-02-08 14:56:47.631928;ff:ff:ff:ff:ff:ff;28:16:7f:4e:62:7a;Xiaomi Communications Co Ltd;0;-68;6;1565;2447;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 127, 255, 221, 221];[20722, 5271450, 9240048];4.0
2024-02-08 14:56:47.694934;ff:ff:ff:ff:ff:ff;28:16:7f:4e:62:7a;Xiaomi Communications Co Ltd;0;-65;7;1566;2452;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 127, 255, 221, 221];[20722, 5271450, 9240048];4.0
2024-02-08 14:56:47.794716;ff:ff:ff:ff:ff:ff;28:16:7f:4e:62:7a;Xiaomi Communications Co Ltd;0;-64;8;1568;2462;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 127, 255, 221, 221];[20722, 5271450, 9240048];4.0
2024-02-08 14:56:48.051967;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-93;9;260;2432;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];4.0
2024-02-08 14:56:48.451096;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-66;10;3790;2417;;SSID_01283551;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.452255;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-65;11;3791;2417;;SSID_89089714;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.453021;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-66;12;3792;2417;;SSID_29963032;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.453778;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-65;13;3793;2417;;SSID_92769869;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.454607;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-66;14;3794;2417;;SSID_35982956;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.457215;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-66;15;3795;2417;;SSID_04516208;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.457966;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-66;16;3796;2417;;SSID_39054718;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.459847;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-66;17;3797;2417;;SSID_71717158;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.460605;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-61;18;3798;2417;;SSID_94736100;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.461372;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-61;19;3799;2417;;SSID_82751827;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.462236;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-60;20;3800;2417;;;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.546543;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-65;21;3801;2427;;SSID_01283551;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.548118;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-67;22;3803;2427;;SSID_29963032;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.549667;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-66;23;3805;2427;;SSID_35982956;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.550539;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-67;24;3806;2427;;SSID_04516208;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.551350;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-67;25;3807;2427;;SSID_39054718;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.552854;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-68;26;3809;2427;;SSID_94736100;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.553596;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-68;27;3810;2427;;SSID_82751827;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.554295;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-69;28;3811;2427;;;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.592384;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-79;29;3813;2432;;SSID_89089714;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.595646;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-79;30;3817;2432;;SSID_04516208;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.621229;ff:ff:ff:ff:ff:ff;0c:b8:15:f9:8e:0e;Espressif Inc.;0;-62;31;4;2437;;SSID_28696760;[0, 1, 50];[];4.0
2024-02-08 14:56:48.742071;ff:ff:ff:ff:ff:ff;0c:b8:15:f9:8e:0e;Espressif Inc.;0;-62;32;5;2447;;SSID_28696760;[0, 1, 50];[];4.0
2024-02-08 14:56:48.750592;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-65;33;3824;2447;;SSID_89089714;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.751376;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-64;34;3825;2447;;SSID_29963032;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.752151;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-65;35;3826;2447;;SSID_92769869;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.754630;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-64;36;3829;2447;;SSID_39054718;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.756897;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-69;37;3832;2447;;SSID_82751827;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.844274;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-70;38;3834;2457;;SSID_01283551;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.845109;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-72;39;3835;2457;;SSID_89089714;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.845875;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-72;40;3836;2457;;SSID_29963032;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.846652;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-71;41;3837;2457;;SSID_92769869;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.847425;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-71;42;3838;2457;;SSID_35982956;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.848294;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-71;43;3839;2457;;SSID_04516208;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.849110;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-71;44;3840;2457;;SSID_39054718;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.849859;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-71;45;3841;2457;;SSID_71717158;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.850629;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-65;46;3842;2457;;SSID_94736100;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.851405;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-66;47;3843;2457;;SSID_82751827;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.852102;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-65;48;3844;2457;;;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:48.944370;ff:ff:ff:ff:ff:ff;50:8e:49:2b:53:6b;Xiaomi Communications Co Ltd;0;-78;49;3852;2462;;SSID_71717158;[0, 1, 50, 221, 3];[20722];4.0
2024-02-08 14:56:49.181422;ff:ff:ff:ff:ff:ff;16:2a:e8:d3:04:99;;1;-63;50;44;2437;;;[0, 1, 50, 3, 45, 127, 255];[];4.0
2024-02-08 14:56:52.308008;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-87;51;257;2417;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];4.0
2024-02-08 14:56:59.560305;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-90;52;259;2427;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];4.0
2024-02-08 14:57:01.312317;ff:ff:ff:ff:ff:ff;b2:78:99:26:fb:36;;1;-70;53;3174;2437;;;[0, 1, 50, 3, 45, 127];[];4.0
2024-02-08 14:57:01.313877;ff:ff:ff:ff:ff:ff;66:65:d2:72:f0:e6;;1;-70;54;1021;2437;;;[0, 1, 50, 3, 45, 127];[];4.0
2024-02-08 14:57:01.429116;ff:ff:ff:ff:ff:ff;82:ec:74:b0:b8:50;;1;-68;55;761;2452;;;[0, 1, 50, 3, 45, 127];[];4.0
2024-02-08 14:57:01.433092;ff:ff:ff:ff:ff:ff;12:29:ec:76:71:fc;;1;-67;56;3564;2452;;;[0, 1, 50, 3, 45, 127];[];4.0
2024-02-08 14:57:01.608049;ff:ff:ff:ff:ff:ff;66:65:d2:72:f0:e6;;1;-67;57;1573;2462;;;[0, 1, 50, 3, 45, 127];[];4.0
2024-02-08 14:57:01.612049;ff:ff:ff:ff:ff:ff;ae:f0:40:e1:70:36;;1;-67;58;3080;2462;;;[0, 1, 50, 3, 45, 127];[];4.0
2024-02-08 14:57:02.010945;ff:ff:ff:ff:ff:ff;e0:cc:f8:7d:aa:bc;Xiaomi Communications Co Ltd;0;-83;59;1449;2452;;SSID_41490166;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];4.0
2024-02-08 14:57:02.049738;ff:ff:ff:ff:ff:ff;66:65:d2:72:f0:e6;;1;-76;60;1469;2457;;;[0, 1, 50, 3, 45, 127];[];4.0
2024-02-08 14:57:02.051223;ff:ff:ff:ff:ff:ff;ae:f0:40:e1:70:36;;1;-76;61;640;2457;;;[0, 1, 50, 3, 45, 127];[];4.0
2024-02-08 14:57:02.101651;ff:ff:ff:ff:ff:ff;9a:47:47:19:de:64;;1;-69;62;3963;2462;;;[0, 1, 50, 3, 45, 127];[];4.0
2024-02-08 14:57:08.831925;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-35;63;2442;2422;;;[0, 1, 50, 45, 127, 221];[5271450];4.0
2024-02-08 14:57:08.906982;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-33;64;2446;2427;;;[0, 1, 50, 45, 127, 221];[5271450];4.0
2024-02-08 14:57:08.929592;ff:ff:ff:ff:ff:ff;dc:fb:48:2a:52:e0;Intel Corporate;0;-32;65;2447;2432;;;[0, 1, 50, 45, 127, 221];[5271450];4.0
2024-02-08 14:57:09.900927;ff:ff:ff:ff:ff:ff;94:04:9c:cd:b7:50;HUAWEI TECHNOLOGIES CO.,LTD;0;-87;66;257;2417;;SSID_97792324;[0, 1, 50, 45, 51, 127];[];4.0
2024-02-08 14:57:09.927490;ff:ff:ff:ff:ff:ff;1a:5f:2e:1f:da:c0;;1;-76;67;3194;2422;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];4.0
2024-02-08 14:57:09.937852;ff:ff:ff:ff:ff:ff;1a:5f:2e:1f:da:c0;;1;-73;68;3195;2422;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];4.0
2024-02-08 14:57:16.437965;ff:ff:ff:ff:ff:ff;40:ec:99:8e:3f:63;Intel Corporate;0;-54;69;2406;2462;;;[0, 1, 50, 45, 127, 221];[5271450];4.0
2024-02-08 14:57:20.962534;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-47;70;2760;2422;;;[0, 1, 50, 45, 127, 221];[5271450];4.0
2024-02-08 14:57:21.056198;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-42;71;2764;2432;;;[0, 1, 50, 45, 127, 221];[5271450];4.0
2024-02-08 14:57:21.082614;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-42;72;2765;2437;;;[0, 1, 50, 45, 127, 221];[5271450];4.0
2024-02-08 14:57:21.098157;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-42;73;2766;2437;;;[0, 1, 50, 45, 127, 221];[5271450];4.0
2024-02-08 14:57:38.603038;ff:ff:ff:ff:ff:ff;86:de:fa:79:0d:16;;1;-88;74;1515;2427;;;[0, 1, 50, 3, 45, 127, 255];[];4.0
2024-02-08 14:57:39.656920;ff:ff:ff:ff:ff:ff;86:82:bc:4c:6e:4a;;1;-70;75;812;2422;;;[0, 1, 50, 3, 45, 127, 255];[];4.0
