datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy
2023-04-13 00:30:59.889911;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-58;0;3926;2427;;;[0, 1, 50, 45, 127, 221];[5271450];0.0
2023-04-13 00:30:59.923015;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-52;1;3927;2432;;;[0, 1, 50, 45, 127, 221];[5271450];0.0
2023-04-13 00:31:58.472660;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-53;2;3949;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0
2023-04-13 00:31:58.488180;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-52;3;3950;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0
2023-04-13 00:31:58.506520;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-57;4;3951;2457;;;[0, 1, 50, 45, 127, 221];[5271450];0.0
2023-04-13 00:32:17.779666;ff:ff:ff:ff:ff:ff;7c:8b:ca:ec:a0:18;TP-LINK TECHNOLOGIES CO.,LTD.;0;-90;5;2456;2462;;;[0, 1, 50, 45, 70, 127];[];0.0
2023-04-13 00:32:17.823968;ff:ff:ff:ff:ff:ff;7c:8b:ca:ec:a0:18;TP-LINK TECHNOLOGIES CO.,LTD.;0;-93;6;2459;2462;;;[0, 1, 50, 45, 70, 127];[];0.0
2023-04-13 00:32:17.831987;ff:ff:ff:ff:ff:ff;7c:8b:ca:ec:a0:18;TP-LINK TECHNOLOGIES CO.,LTD.;0;-92;7;2460;2462;;;[0, 1, 50, 45, 70, 127];[];0.0
2023-04-13 00:32:17.856187;ff:ff:ff:ff:ff:ff;7c:8b:ca:ec:a0:18;TP-LINK TECHNOLOGIES CO.,LTD.;0;-89;8;2461;2462;;;[0, 1, 50, 45, 70, 127];[];0.0
2023-04-13 00:32:18.323500;ff:ff:ff:ff:ff:ff;7c:8b:ca:ec:a0:18;TP-LINK TECHNOLOGIES CO.,LTD.;0;-91;9;2472;2462;;;[0, 1, 50, 45, 70, 127];[];0.0
