datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy
2022-11-09 15:00:10.705254;ff:ff:ff:ff:ff:ff;62:b8:eb:d5:db:20;;1;-61;0;675;2417;;;[0, 1, 50, 3, 45, 127];[];9.0
2022-11-09 15:00:10.739148;ff:ff:ff:ff:ff:ff;62:b8:eb:d5:db:20;;1;-60;1;676;2417;;;[0, 1, 50, 3, 45, 127];[];9.0
2022-11-09 15:00:13.458852;ff:ff:ff:ff:ff:ff;12:ec:f9:0b:b8:8a;;1;-66;2;2818;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:13.479141;ff:ff:ff:ff:ff:ff;12:ec:f9:0b:b8:8a;;1;-67;3;2819;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:13.503474;ff:ff:ff:ff:ff:ff;12:ec:f9:0b:b8:8a;;1;-68;4;2820;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:14.391013;ff:ff:ff:ff:ff:ff;7a:8d:34:0d:0d:0c;;1;-76;5;1737;2417;;;[0, 1, 50, 3, 45, 127, 255];[];9.0
2022-11-09 15:00:14.418512;ff:ff:ff:ff:ff:ff;7a:8d:34:0d:0d:0c;;1;-84;6;1738;2417;;;[0, 1, 50, 3, 45, 127, 255];[];9.0
2022-11-09 15:00:15.399208;ff:ff:ff:ff:ff:ff;ce:4f:03:f2:96:c7;;1;-82;7;844;2417;;;[0, 1, 50, 3, 45, 127, 107];[];9.0
2022-11-09 15:00:15.414665;ff:ff:ff:ff:ff:ff;ce:4f:03:f2:96:c7;;1;-81;8;845;2417;;;[0, 1, 50, 3, 45, 127, 107];[];9.0
2022-11-09 15:00:15.938126;ff:ff:ff:ff:ff:ff;84:16:f9:f2:da:8b;TP-LINK TECHNOLOGIES CO.,LTD.;0;-87;9;1506;2417;;SSID_82229219;[0, 1, 50];[];9.0
2022-11-09 15:00:20.385883;ff:ff:ff:ff:ff:ff;5a:47:33:49:85:8a;;1;-60;10;3704;2417;;;[0, 1, 50, 3, 45, 127, 255];[];9.0
2022-11-09 15:00:20.406016;ff:ff:ff:ff:ff:ff;5a:47:33:49:85:8a;;1;-60;11;2294;2417;;;[0, 1, 50, 3, 45, 127, 255];[];9.0
2022-11-09 15:00:21.445390;ff:ff:ff:ff:ff:ff;00:0c:e7:e3:88:75;MediaTek Inc.;0;-77;12;1032;2417;;;[0, 1, 50, 221, 3];[20722];9.0
2022-11-09 15:00:21.446076;ff:ff:ff:ff:ff:ff;00:0c:e7:e3:88:75;MediaTek Inc.;0;-78;13;1033;2417;;;[0, 1, 50, 221, 3];[20722];9.0
2022-11-09 15:00:21.556041;ff:ff:ff:ff:ff:ff;00:0c:e7:e3:88:75;MediaTek Inc.;0;-75;14;1035;2417;;;[0, 1, 50, 221, 3];[20722];9.0
2022-11-09 15:00:22.541805;ff:ff:ff:ff:ff:ff;fa:28:3a:73:d1:1d;;1;-58;15;2901;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:22.561702;ff:ff:ff:ff:ff:ff;fa:28:3a:73:d1:1d;;1;-58;16;2902;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:22.605692;ff:ff:ff:ff:ff:ff;fa:28:3a:73:d1:1d;;1;-68;17;2904;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:27.043931;ff:ff:ff:ff:ff:ff;aa:1d:43:11:be:7c;;1;-70;18;2829;2417;;;[0, 1, 50, 3, 45, 127, 255];[];9.0
2022-11-09 15:00:27.063185;ff:ff:ff:ff:ff:ff;aa:1d:43:11:be:7c;;1;-69;19;2831;2417;;;[0, 1, 50, 3, 45, 127, 255];[];9.0
2022-11-09 15:00:27.555731;ff:ff:ff:ff:ff:ff;12:ec:f9:0b:b8:8a;;1;-57;20;2843;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:27.573986;ff:ff:ff:ff:ff:ff;12:ec:f9:0b:b8:8a;;1;-58;21;2844;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:27.616834;ff:ff:ff:ff:ff:ff;12:ec:f9:0b:b8:8a;;1;-63;22;2846;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:28.687426;ff:ff:ff:ff:ff:ff;fa:28:3a:73:d1:1d;;1;-70;23;2925;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:28.705678;ff:ff:ff:ff:ff:ff;fa:28:3a:73:d1:1d;;1;-73;24;2926;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:28.751658;ff:ff:ff:ff:ff:ff;fa:28:3a:73:d1:1d;;1;-68;25;2928;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:28.893890;ff:ff:ff:ff:ff:ff;52:ac:bf:d5:43:30;;1;-57;26;3492;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];9.0
2022-11-09 15:00:28.905217;ff:ff:ff:ff:ff:ff;52:ac:bf:d5:43:30;;1;-60;27;3493;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];9.0
