datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;occupancy
2023-02-08 11:01:16.034604;ff:ff:ff:ff:ff:ff;0a:40:47:8f:dc:30;;1;-87;0;3581;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];14.0
2023-02-08 11:01:16.044830;ff:ff:ff:ff:ff:ff;0a:40:47:8f:dc:30;;1;-88;1;3582;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];14.0
2023-02-08 11:01:16.053617;ff:ff:ff:ff:ff:ff;3a:ef:f4:5a:57:6c;;1;-87;2;1271;2417;;;[0, 1, 50, 3, 45, 127, 255];[];14.0
2023-02-08 11:01:16.559534;ff:ff:ff:ff:ff:ff;08:be:ac:9c:cf:e3;Edimax Technology Co. Ltd.;0;-93;3;3478;2417;;;[0, 1, 50, 45];[];14.0
2023-02-08 11:01:16.585459;ff:ff:ff:ff:ff:ff;08:be:ac:9c:cf:e3;Edimax Technology Co. Ltd.;0;-94;4;3479;2417;;;[0, 1, 50, 45];[];14.0
2023-02-08 11:01:18.825510;ff:ff:ff:ff:ff:ff;46:56:1d:43:18:fc;;1;-82;5;708;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221];[20722];14.0
2023-02-08 11:01:18.842611;ff:ff:ff:ff:ff:ff;46:56:1d:43:18:fc;;1;-82;6;709;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221];[20722];14.0
2023-02-08 11:01:18.860270;ff:ff:ff:ff:ff:ff;46:56:1d:43:18:fc;;1;-83;7;710;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 221];[20722];14.0
2023-02-08 11:01:19.544384;ff:ff:ff:ff:ff:ff;82:8a:94:85:e2:d3;;1;-91;8;2255;2417;;;[0, 1, 50, 3, 45, 127, 255];[];14.0
2023-02-08 11:01:19.562904;ff:ff:ff:ff:ff:ff;82:8a:94:85:e2:d3;;1;-88;9;2256;2417;;;[0, 1, 50, 3, 45, 127, 255];[];14.0
2023-02-08 11:01:19.836129;ff:ff:ff:ff:ff:ff;e2:c0:47:3f:69:c7;;1;-90;10;4068;2417;;;[0, 1, 50, 3, 45, 127, 255];[];14.0
2023-02-08 11:01:20.805838;ff:ff:ff:ff:ff:ff;96:79:82:63:03:2f;;1;-87;11;898;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];14.0
2023-02-08 11:01:21.797322;ff:ff:ff:ff:ff:ff;46:56:1d:43:18:fc;;1;-83;12;746;2417;;;[0, 1, 50, 3, 45, 127, 221];[20722];14.0
2023-02-08 11:01:21.811966;ff:ff:ff:ff:ff:ff;46:56:1d:43:18:fc;;1;-83;13;747;2417;;;[0, 1, 50, 3, 45, 127, 221];[20722];14.0
2023-02-08 11:01:23.329250;ff:ff:ff:ff:ff:ff;6a:8c:b0:01:31:bd;;1;-89;14;3482;2417;;;[0, 1, 50, 3, 45, 127];[];14.0
2023-02-08 11:01:24.360909;ff:ff:ff:ff:ff:ff;46:56:1d:43:18:fc;;1;-84;15;801;2417;;;[0, 1, 50, 3, 45, 127, 221];[20722];14.0
2023-02-08 11:01:24.375903;ff:ff:ff:ff:ff:ff;46:56:1d:43:18:fc;;1;-82;16;802;2417;;;[0, 1, 50, 3, 45, 127, 221];[20722];14.0
2023-02-08 11:01:24.396613;ff:ff:ff:ff:ff:ff;46:56:1d:43:18:fc;;1;-83;17;803;2417;;;[0, 1, 50, 3, 45, 127, 221];[20722];14.0
2023-02-08 11:01:25.046456;ff:ff:ff:ff:ff:ff;72:02:3f:07:4d:3a;;1;-66;18;2445;2417;;;[0, 1, 50, 3, 45, 127];[];14.0
2023-02-08 11:01:25.065125;ff:ff:ff:ff:ff:ff;72:02:3f:07:4d:3a;;1;-65;19;2447;2417;;;[0, 1, 50, 3, 45, 127];[];14.0
